Name,Street,City,Zip
ROMAN'S INN,19 WEST HUDSON AVENUE,ENGLEWOOD,07631
ROSA'S SUPERMARKET,720 GROVE ST,IRVINGTON,7111
ROUTE 34 SOUTH,BELKER HARDWARE CENTER,COLTS NECK,07722
ROUTE 88,2307-2309 LAKEWOOD ROAD,POINT PLEASANT,08742
ROYAL BAGEL & DELI,560 BLOOMFIELD AVE,MONTCLAIR,07042
ROYAL MINI MART,66 MAIN ST,S BOUND BROOK,08880
RUMSON MARKET PLACE LLC,122 EAST RIVER ROAD,RUMSON,07760
RUTGERS QUICK MART,38 A EASTON AVE,NEW BRUNSWICK,8901
RYERSON MARKET,147 RYERSON AVENUE,WAYNE,07470
S&M GULF EXPRESS,487 MARKET STREET,NEWARK,07105
"SALAD SHACK, LLC",138 MYRTLE AVE,LONG BRANCH,7740
SAMPLES,1000 FLORAL AVENUE,UNION,07083
SAN MIGUEL SUPERMARKET,180 - 12TH AVENUE,NEWARK,07107
SANDWICH THEORY,590 VALLEY ROAD,UPPER MONTCLAIR,07043
SCHNEIDER,801 MAIN ST,AVON BY THE SEA,07717
SCONZI'S PIZZA,507 ATLANTIC CITY BLVD,BAYVILLE,8721
SEATTLE'S BEST CAFE,4800 AVENUE @PORT IMPER,WEEHAWKEN,07087
SHAI HAHUMAHITE CORP,564 RTE 22 E,NORTH PLAINFIELD,7060
SHAKA,20 CENTENNIAL AVE,LONG BRANCH,07740
SHELL #8163.WAYNE,60 RIVERVIEW DRIVE,WAYNE,07470
SHELL FOOD MART,1350 RTE 9 & RTE 571,TOMS RIVER,08753
SHELL GAS,1 LANES MILL ROAD,BRICK,8724
SHELL/BOONTON,411 WEST MAIN STREET,BOONTON,07005
SHELL/BUDD LAKE,35 ROUTE 46 EAST,BUDD LAKE,07828
SHOPPERS EXPRESS,155 ROSELAND AVE,CALDWELL,7006
SHREE KRISHNA INC.,403 BROADWAY,BAYONNE,07002
SHREE SADGURU LLC,25 UNION ST,LODI,7644
SHREEJI CONVENIENCE,100 15TH ST,LINDEN,7036
SHREEJI JUICE BAR,280 ST GEORGES AVE,RAHWAY,7035
SIMPLY ELEGANT,1103 GOFFLE ROAD,HAWTHORNE,07506
SINGIN GAS STATION,149 LOWER MAIN ST,ABERDEEN,07747
SOUTE 35N,500 WASHINGTON AVE,POINT PLEASANT,08742
SOUTH WOOD RITA PHARMACY,937 SOUTH WOOD AVENUE,LINDEN,7036
SPEEDY MART (SOMERSET),1830 EASTON AVE,SOMERSET,8873
SPEEDY MART DELI/RTE 181,56 ROUTE 181,LAKE HOPATCONG,07849
SPIRITS UNLIMITED RED BNK,56 NEWMAN SPRINGS ROAD,RED BANK,07701
SPLURGE BAKERY,105 MAIN STREET,MILLBURN,7041
SPRING FARMS,45 RIVER ROAD,NORTH ARLINGTON,7031
SPRING STREET DELI,503 FRANKLIN TURNPIKE,RAMSEY,07446
ST. MICHAEL'S GROCERY,257 MARTIN LUTHER KING BL,NEWARK,07102
STATE NEW (PLAINFIELD),189 EAST FRONT STREET,PLAINFIELD,7060
STEFANO,35 EAST MAIN ST,FREEHOLD,07728
STEVE,42 NORTH MAIN STREET,FLEMINGTON,08822
STOCKTON FOOD STORE,12 BRIDGE STREET,STOCKTON,8559
STOCKTON FOOD STORE,12 BRIDGE ST,STOCKTON,8559
STOP N GO,2500 BRIDGE AVE,POINT PLEASANT,8742
STOP N SHOP,2085 RTE 88,BRICK,8725
STREET CORNER NEWS,220 BERGEN TOWN CENTER,PARAMUS,7652
STREET CORNER NEWS,9130 GARDEN STATE PLAZA,PARAMUS,07652
SUBSLINGERS,1734 RTE 22 EAST,SCOTCH PLAINS,07076
SUBZ UP,33 RTE 5,EDGEWATER,7020
SUMMIT FOOD MARKET,423 SPRINGFIELD AVENUE,SUMMIT,07901
SUNOCO/PARAMUS,344 EAST ROUTE 4,PARAMUS,07652
SUNRISE BAGELS,29 WATCHUNG PLAZA,MONTCLAIR,07042
SUNRISE FOOD MART,1600 MAIN STREET,LAKE COMO,07719
SUPER FRESH,800 West Ave,Ocean City,8226
SUPER FRESH,101 East Rt 70,Marlton,8053
SUPER FRESH,2400 Delaware Ave,North Wildwood,8260
SUPER FRESH,650 West Cuthbert Blvd,Westmont,8108
SUPER GOLDS CONVENIENCE,157 MORRIS STREET,MORRISTOWN,07960
SUPERFRESH #404/E WINDSOR,440 ROUTE 130 SOUTH,EAST WINDSOR,08520
SUPERFRESH #420/HAMILTON,2465 SOUTH BROAD ST,HAMILTON,08610
SUPERFRESH #471/MANAHAWKN,609 EAST BAY AVE,MANAHAWKIN,08050
SUPERFRESH #494/PLAINSBRO,10 SCHAULKS RD,PLAINSBORO,08536
SUPERMARKET,96 MT. VIEW BLVD.,WAYNE,07470
SUPERMARKET BONZAO CORP,70 ADAMS ST,NEWARK,7105
TARA'S GOURMET DELI,530 VALLEY STREET,MAPLEWOOD,07040
TARI MANAGEMENT INC,499 FRELINGHUYSEN AVE,NEWARK,7114
TASTE PIZZA,717 LAFAYETTE AVE,HAWTHORNE,07506
TASTEATERY,1224 ANDERSON AVE,FORT LEE,07024
TAVOLO PRONTO,610 RIVER ROAD,FAIR HAVEN,07704
TEHRAN SUPER,288A MAIN STREET,HACKENSACK,7601
THE 53 GRILL,383 E MAIN ST,DENVILLE,07834
THE BAGEL BISTRO,231 NEWTON SPARTA ROAD,ANDOVER,07871
THE BRIDGE CAFE,8 BRIDGE STREET,FRENCHTOWN,08825
THE GYM/ENGLEWOOD,20 NORDHOFF PLACE,ENGLEWOOD,07410
THE GYM/MONTVALE,2 CHESTNUT RIDGE ROAD,MONTVALE,07645
THE HOT DOG PLACE,38 SOUTH HOLLY,WEST KEANSBURG,07734
THE MARKET PLACE,182 ROUTE 206,FLANDERS,07836
THE STORE/RAMSEY,160 EAST MAIN STREET,RAMSEY,07446
THE WAVERLY,14 WAVERLY PLACE,MADISON,07940
THIND FOOD MART SHELL,1810 TONNELLE AVENUE,NORTH BERGEN,7047
TIGER 23 INC,1431 ROUTE 23 SOUTH,WAYNE,07470
TIGER MART EXXON,912 SOUTH RTE 9,PARLIN,8859
TIGERS GAP 2EXXON,478 RIVER ROAD,EDGEWATER,07020
TITO'S BURRITOS,356 SPRINGFIELD AVENUE,SUMMIT,07901
TMF MART LLC,429 NJ-513,CALIFON,7830
TOMMY DELI CATERING LLC,63 WEST MAIN STREET,SOMERVILLE,08876
TOMMY'S DELI & PIZZERIA,20 PLAUDERVILLE AVE,GARFIELD,7026
TONNELLE U S A INC.,8516 TONNELLE AVENUE,NORTH BERGEN,07047
TONY BURNET,1300 BURNET AVENUE,UNION,07083
TOWN DELI,212 ROCK ROAD,GLEN ROCK,07452
TOWN HALL DELICATESSEN,60 VALLEY STREET,SOUTH ORANGE,07079
TOWN'S SMOKE & NEWS,1034 WASHINGTON AVENUE,HOBOKEN,07030
TROPICAL SUPERMARKET/NWK,2400 CENTRAL AVENUE,UNION CITY,07087
TUTTI BACI,401 SOUTH AVENUE,WESTFIELD,07920
TUTTO FRESCO,36 W MT PLEASANT AVE,LIVINGSTON,07039
UNCLE PAULIE'S,109A WEST PLEASANT AVE,MAYWOOD,07607
UNION FOOD STORE,357 UNION AVENUE,TOTOWA,07547
UNIQUE PHOTO,123 US HIGHWAY 46,FAIRFIELD,07004
UPTOWN DELI,732 VALLEY ROAD,MONTCLAIR,07043
US 1 DELI & GROCERY,1222 WASHINGTON AVENUE,HOBOKEN,07030
US GAS (CENTURY PETROLEUM INC),1307 US-22,PHILLIPSBURG,8865
V NEWSTAND,38 HUDSON PLACE,HOBOKEN,7030
VALERO,391 RTE 9 S,ENGLISHTOWN,7726
VERONA PIZZA,557 BLOOMFIELD AVENUE,VERONA,07044
VICENTE DELI & GROCER,178 NEWARK AVE,JERSEY CITY,7306
VILLA CAFE/CHATHAM,465 MAIN ST,CHATHAM,07928
"VILLA ROMA FOODS, INC.",849 CLIFTON AVENUE,CLIFTON,07013
VILLAGE LUNCHEONETTE,401 PIAGET AVENUE,CLIFTON,07011
VILLAGE MARKET LLC.,702 WASHINGTON STT,HOBOKEN,07030
VILLAGE STORE,50 MAGNOLIA RD,PEMBERTON,8068
VILLAGE TRATTORIA,103-05 SUMMIT AVENUE,SUMMIT,07091
VILLAGE TRATTORIA,2 INWOOD PLACE,MAPLEWOOD,07040
VILLAGE TRATTORIA/S ORANG,21 SOUTH ORANGE AVENUE,SOUTH ORANGE,07079
VITO'S ITALIAN DELI.,806 WASHINGTON AVENUE,HOBOKEN,07030
Walgreens,Main st. and Oak,Vineland,8360
WALGREENS #10438/MORRISTOWN,203 SOUTH STREET,MORRISTOWN,7960
WALGREENS #13715/HILLSIDE,1303 NORTH BROAD ST,HILLSIDE,7205
WALGREENS #13716/FLORHAM PK,14 JAMES ST,FLORHAM PARK,7932
WALGREENS #6162/EAST BRUNSWICK,508 MARTIN LUTHER KING,EAST ORANGE,7018
WALKERS DELI,217A HAMBURG TPKE,BLOOMINGDALE,07403
WARREN GLEN MARKET,615 COUNTRY RD-627,BLOOMSBURY,8804
WASHINGTON LUKOIL,143 E. WASHINGTON AVE,WASHINGTON,7882
WATCHUNG LIQUORS INC,108 WATCHUNG AVENUE,PLAINFIELD,07061
WATERFRONT WINE & LIQUOR,81 MONTGOMERY STREET,JERSEY CITY,07302
WAWEL DELI,571 RARITAN RD,ROSELLE,07203
WELSH FARMS / LONG BRANCH,492 JOLINE AVENUE,LONG BRANCH,07740
WELSH FARMS/BELFORD,659 HIGHWAY 36 NORTH,BELFORD,07718
WELSH FARMS/MAIN ST,1500 MAIN STREET,ASBURY PARK,07712
WELSH FARMS/MANALAPAN,130 ROUTE 33 WEST,MANALAPAN,07726
WELSH FARMS/NEW BRUNS,37 EASTON AVE,NEW BRUNSWICK,08921
WEST HILL DELI & BAGEL,420 HILLSDALE AVENUE,HILLSDALE,07642
WEST SIDE CAFE,600 BOULEVARD EAST,WEST NEW YORK,7093
WHARTON FARMS,350 NORTH MAIN ST,WHARTON,07885
WHOLE FOODS #10157/MADISO,222 MAIN ST,MADISON,07940
WHOLE FOODS #21/EDGEWATER,905 RIVER ROAD,EDGEWATER,07020
WHOLE FOODS #22/RIDGEWOOD,44 GODWIN AVE,RIDGEWOOD,07450
WHOLE FOODS #220/MONTCLAI,701 BLOOMFIELD AVENUE,MONTCLAIR,07042
WHOLE FOODS #230/MIDDLETN,471 RTE 35N,RED BANK,07701
WHOLE FOODS #265/W ORANGE,235 PROSPECT AVENUE,WEST ORANGE,07052
WHOLE FOODS #275/UNION,2245 SPRINGFIELD AVENUE,UNION,07083
WHOLE FOODS #276/PARAMUS,300 BERGEN TOWN CENTER,PARAMUS,07652
WHOLE FOODS MARKETS,22 main Street,Madison,7940
WHOLE FOODS MARKETS,2245 Springfield Ave,Millburn,7088
WHOLE FOODS MARKETS,235 Propect Ave,West Orange,7052
WHOLE FOODS MARKETS,300 Bergan Town Center,Paramus,7652
WHOLE FOODS MARKETS,33 Vervalen Street,Closter,7624
WHOLE FOODS MARKETS,3495 US Route 1 South,Princeton,8540
WHOLE FOODS MARKETS,44 Goodwin Ave,Ridgewod,7450
WHOLE FOODS MARKETS,471 State Road RT 35,Red Bank,7701
WHOLE FOODS MARKETS,701 Bloomfield Ave,Montclair,7042
WHOLE FOODS MARKETS,905 River Road,Edgewater,7020
WHOLE FOODS MARKETS,940 RT 73 North,Malton,8053
WHOLESOME BAGEL HOUSE,19A OLD HIGHWAY 22,CLINTON,08809
WILKES DELI,126 UNION AVE,BLOOMINGDALE,07403
WILKES DELI,380 RAMAPO VALLEY ROAD,OAKLAND,07436
WONDER BAGELS/DANSFORTH,431 DANSFORTH AVENUE,JERSEY CITY,07305
WORLD GYM,600 WINTER AVENUE,PARAMUS,07652
WRIGHT WINE & LIQUORS,729 VAN HOUTEN AVE,CLIFTON,07011
YAMUNAJI LLC,224 SAMEL AVE,GARFIELD,7026
YE OLDE SUB BASE,29 MAIN STREET,CLINTON,08809
YELLOW COTTAGE,385 ROUTE 206,BRANCHVILLE,07826
YIRIS GROCERY,197 STUYVESANT AVE,IRVINGTON,7111
ZAITOONI DELI,11 MECHANIC STREET,RED BANK,07701
ZAPPIA'S DELI,33 UNION PLACE,SUMMIT,7092
ZEE BEST BAGELS,120 CEDAR GROVE LANE,SOMERSET,08873
ZENA GROCERY & DELI,400 JEFFERSON ST,HOBOKEN,7030
ZOOM CONVENIENCE,2190 SPRINGFIELD AVE,VAUXHALL,07088
Quick Stop,S. Main St.,Vineland,8360
A & M CHEVRON,2124 SAN MATEO NE,ALBUQUERQUE,87110
ADAMS CONOCO,412 CLAYTON RD,RATON,87740
ANGEL FIRE MINI MART,HWY 38 A.F.PLAZA,ANGEL FIRE,87710
BULLOCKS SHUR-SAV SUPERMARKET,630 BROADWAY,T OR C,87901
C & H LIQUOR,623 S 1ST STREET,CLAYTON,88415
CARLISLE TEXACO/SULLIVAN LTD,2137 CARLISLE NE,ALBUQUERQUE,87110
CHUCKY'S FOOD MART,5995 BATTAN MEMORIAL WEST,LAS CRUCES,88012
CIRCLE K # 289,700 N MAIN ST,BELEN,87002
CIRCLE K # 376,343 WYOMING BLVD NE,ALBUQUERQUE,87110
CIRCLE K # 561,6934 MAIN ST,CUBA,87013
CIRCLE K # 741,5501 ACADEMY BLVD NE,ALBUQUERQUE,87109
CIRCLE K # 839,601 E. TUCUMCARI,TUCUMCARI,88401
CIRCLE K #1255,12900 INDIAN SCHOOL RD NE,ALBUQUERQUE,87112
CIRCLE K #1428,6130 EDITH BLVD. NE,ALBUQUERQUE,87107
CIRCLE K #1436,844 NM HWY 516,FLORA VISTA,87415
CIRCLE K #1447,7817 CENTRAL NE,ALBUQUERQUE,87106
CIRCLE K #1777,2001 MENUAL NE,ALBUQUERQUE,87107
CIRCLE K #5323,8311 GOLF COURSE RD NW,ALBUQUERQUE,87120
CIRCLE K #6000,924 SOUTH HWY 85,SOCORRO,87801
CIRCLE K #686,10000 GIBSON SW,ALBUQUERQUE,87121
CIRCLE K #7962,5101 SAN MATEO BLVD NE,ALBUQUERQUE,87109
CIRCLE K #8551,2934 EUBANK BLVD NE,ALBUQUERQUE,87112
CIRCLE K #8698,6600 2ND STREET NW,ALBUQUERQUE,87107
CIRCLE K #8748,2019 CARLISLE N.E.,ALBUQUERQUE,87110
CIRCLE K #8779,1401 WYOMING NE,ALBUQUERQUE,87112
CIRCLE K #8931,2624 S 1ST ST,TUCUMCARI,88401
CIRCLE K #8937,4701 PASEO DEL NORTE NE,ALBUQUERQUE,87113
CIRCLE K #8938,1860 MAIN STREET,LOS LUNAS,87031
CIRCLE K #8939,1100 NM HIGHWAY 528,RIO RANCHO,87124
CIRCLE K #8942,8101 HARPER NE,ALBUQUERQUE,87111
CIRCLE K #8943,300 LOMAS BLVD NE,ALBUQUERQUE,87102
CIRCLE K #8944,1400 MONTANO RD NE,ALBUQUERQUE,87107
CIRCLE K #8945,6401 HWY 550,CUBA,87013
CITY OF T OR C GOLF COURSE,685 W MARIE STREET,TRUTH OR CONSEQUENCES,87901
COCHITI CONVENIENCE STORE,1399 COCHITI HIGHWAY,COCHITI LAKE,87083
COYOTE LIQUOR & ROADRUNNER STATION,51 I-25 BYPASS ROAD,BELEN,87002
DAMACIO'S GROCERY & LIQUOR,913 SAN PEDRO SE,ALBUQUERQUE,87108
DOWNTOWN LIQUOR & FOODMART,1900 4TH STREET NW,ALBUQUERQUE,87102
EAGLE QUICK MART,440 W PICACHO,LAS CRUCES,88005
EAGLE QUICK MART #4,2110 NORTH ALAMEDA,LAS CRUCES,88005
EAGLE QWIK MART #5,4790 STERN DRIVE,LAS CRUCES,88001
ELDORADO CHEVRON/HONSTEIN OIL,7 COLINAS ROAD,SANTA FE,87508
EMPLOYEE SALES,3524 SANOSTEE,GALLUP,87301
FAST STOP #2,719 S BROADWAY,WILLIAMSBURG,87942
FAST STOP #5,1910 N DATE ST,T OR C,87901
FIORELLO'S RESTAURANT,921 RIVER ROAD,BELEN,87002
FOOD BASKET #101/SNAPPY LIQUOR,1101 TOM FOY BLVD,BAYARD,88023
FOUR WINDS TRAVEL CENTER,2401 12TH ST NW,ALBUQUERQUE,87104
GAS FOR LESS FOOD MART,420 E CEDAR STREET,DEMING,88030
GIBSON FOODMART,5501 GIBSON BLVD SE,ALBUQUERQUE,87108
GLENWOOD TRADING POST,5077 HWY 180,GLENWOOD,88039
HESTER'S MOTORSPORTS INC.,1190 S 2ND STREET,RATON,87740
HIGH COUNTRY MERCANTILE,781 BROADWAY,DES MOINES,88418
JB & CO CHEVRON,2374 HWY 522,QUESTA,87556
JICARILLA SUPERMARKET,HWY 64 JCT 8,DULCE,87528
JICARILLA TRAVEL CENTER,BLDG 41 FOOTHILL RD & HWY 64,DULCE,87528
JOE'S PHARMACY,3646 HWY 47,PERALTA,87042
JOHN BROOKS #1312,5555 ZUNI RD SE,ALBUQUERQUE,87108
JOHN BROOKS #892  LADERA,3301 COORS RD NW,ALBUQUERQUE,87120
JOHN BROOKS SUPERMART,1130 CANDELARIA NW,ALBUQUERQUE,87107
MAIN BASE EXCHANGE 2,108 N OLYMPIC BLVD,CANNON AFB,88103
MANA MART,242 EL CERRO MISSION RD,LOS LUNAS,87031
MICHAEL'S MINI MART PKG LIQUOR,TAOS HWY 68,ESPANOLA,87533
MIDTOWN MARKET & SPIRITS,STATE ROAD 522,ARROYO HONDO,87513
MORIARTY CHEVRON XPRESS,1601 CENTRAL AVENUE,MORIARTY,87035
MR. GAS MART,HWY 344-1,EDGEWOOD,87015
NM TECH PLAYAS T & R CENTER,1 PLAZA,PLAYAS,88009
OLD TOWN LIQUORS/JUBILATION,3512 LOMAS NE,ALBUQUERQUE,87106
OLD TOWN SMOKE SHOPPE & MORE,2211 CENTRAL AVE NW,ALBUQUERQUE,87104
P/X  AUTO PRIDE,8157 GIBSON BLVD. SE #20147,ALBUQUERQUE,87107
PEPPERS SUPERMARKET,812 E. FLORIDA,DEMING,88030
PHILLIPS 66 DONUT MART,1723 LOMAS BLVD NE,ALBUQUERQUE,87106
PIC QUICK # 15,624 FRANKLIN,HATCH,87937
PIC QUICK #17,1705 ANTHONY DR.,ANTHONY,88021
PIC QUIK #10,825 AVENIDA DE MESILLA,LAS CRUCES,88001
PIC QUIK #11,2701 ELKS DRRESS,LAS CRUCES,88005
PIC QUIK #12,3955 SOUTH MAIN ST.,LAS CRUCES,88005
PIC QUIK #13,3811 E LOHMAN AVENUE,LAS CRUCES,88011
PIC QUIK #14,210 EAST UNION,LAS CRUCES,88005
PIC QUIK #18,955 SOUTH WALNUT ST,LAS CRUCES,88001
PIC QUIK #19,1770 SOUTH TELESHOR,LAS CRUCES,88001
PIC QUIK #20,2106 DONA ANA RD,LAS CRUCES,88005
PIC QUIK #21,1250 NORTH VALLEY,LAS CRUCES,88005
PIC QUIK #22,3916 W PICACHO AVE.,FAIRACRES,88005
PIC QUIK #3,1501 E AMADOR AVENUE,LAS CRUCES,88001
PIC QUIK #5,2580 DON ROSER DRIVE,LAS CRUCES,88001
PIC QUIK #6,127 E AMADOR,LAS CRUCES,88001
PIC QUIK #7,2240 E MISSOURI,LAS CRUCES,88001
PIC QUIK #70,3901 N.MAIN,LAS CRUCES,88011
PIC QUIK #72,4675 SONOMA RANCH,LAS CRUCES,88012
PIC QUIK #8,1009 WEST PINE STREET,DEMING,88030
PIC QUIK #9,200 S COLUMBUS,DEMING,88031
PICURIS SMOKES,JUNCTION OF SR-76 & SR-75,PENASCO,87553
PINO'S TRUCK STOP & LIQUORS,1901 GRAND AVE,LAS VEGAS,87701
PIT STOP II,1700 BRIDGE SW,ALBUQUERQUE,87105
PREMIER GAS,3520 MENAUL NE,ALBUQUERQUE,87123
QUESTA FOOD ST-EL MONTE CARLO,HWY 522 & 38,QUESTA,87556
R & B RAM LLC,1705 SAN MATEO BLVD NE,ALBUQUERQUE,87110
RAM GAS #104,2309 CENTRAL AVE. NW,ALBUQUERQUE,87104
RAYS LIQUOR STORE,5155-1 DONA ANA,LAS CRUCES,88007
S & S SUPERMARKET,2204 NORTH MAIN,CLOVIS,88101
SANDIA VENDING INC.,1301 YALE BLVD SE,ALBUQUERQUE,87106
SANTA CLARA TRAVEL CENTER,STATE ROAD 30/PUYE CLIFF ROAD,ESPANOLA,87532
SANTA CRUZ COUNTRY STORE,HWY 76 & HWY 106,SANTA CRUZ,87567
SAVEWAY VARIETY,6392 A US HWY 550,CUBA,87013
SILVER CITY FOOD BASKET #102,1220 N HUDSON ST,SILVER CITY,88062
SMITH'S #40409,600 EAST 20TH ST.,FARMINGTON,87401
SMITH'S #40413,1000 RIO RANCHO DR. SE,RIO RANCHO,87124
SMITH'S #40414,2580 MAIN STREET NE,LOS LUNAS,87031
SMITH'S #40415,700 ROOSEVELT CR,GRANTS,87020
SMITH'S #40423,6125 4TH STREET NW,ALBUQUERQUE,87107
SMITH'S #40424,2B STATE ROAD 344,EDGEWOOD,87015
SMITH'S #40432,31 SHERWOOD BLVD.,WHITE ROCK,87544
SMITH'S #40446,6001 LOMAS NE,ALBUQUERQUE,87110
SMITH'S #40448,8301 GOLF COURSE RD.,ALBUQUERQUE,87120
SMITH'S #40450,8040 ACADMEY RD NE,ALBUQUERQUE,87109
SMITH'S #40461,2308 CERRILLOS RD,SANTA FE,87501
SMITH'S #40463,4800 MC MAHON NW,ALBUQUERQUE,87114
SMITH'S #40485,4016 LOUSIANA BLVD NE,ALBUQUERQUE,87110
SMITH'S #40494,5850 EUBANK NE STE A1,ALBUQUERQUE,87112
SMITH'S #40496,3701 CONSTITUTION NE,ALBUQUERQUE,87110
SMITH'S #40497,535 CENTRAL AVE,LOS ALAMOS,87571
SMITH'S #40499,901 CALIFORNIA ST,SOCORRO,87801
SNAPPY MART # 2,123 WEST 12TH STREET,SILVER CITY,88061
SNAPPY MART # 4,1115 GRANT ST.,SILVER CITY,88062
SNAPPY MART # 8,306 EAST PINE STREET,SILVER CITY,88061
SNAPPY MART #12,400 TOM FOY,BAYARD,88023
SNAPPY MART #19,1810 N SWAN ST,SILVER CITY,88061
SNAPPY MART #205,809 N HUDSON,SILVER CITY,88061
SNAPPY MART #207,3 RIO DE ARENAS RD,BAYARD,88023
SNAPPY MART #209,915 E SILVER HEIGHTS BLVD,SILVER CITY,88061
SNAPPY MART #6,2 RIDGE ROAD,SILVER CITY,88062
SOCORRO SUPERMARKET,300 N CALIFORNIA ST,SOCORRO,87801
SUNMART #678,1421 S. MAIN STREET,LORDSBURG,88045
T&D FOOD MARKET,461 E PARKER AVE,SANTA ROSA,88435
TAOS COUNTRY CLUB,64 GOLF COURSE DRIVE,RANCHOS DE T,87557
TOUCAN MARKET,1701 E UNIVERSITY AVE STE 1,LAS CRUCES,88001
TRIANGLE GROCERY,12165 N HWY 14,CEDAR CREST,87008
UNSER MINI MART,580 UNSER,RIO RANCHO,87124
VALLEY EXPRESS,P.O. BOX 559,ESTANCIA,87016
WALGREENS #10808-291476,100 NORTH ROSEDALE ROAD,SILVER CITY,88061
WALGREENS #11360-291476,4100 JUAN TABO BLVD NE,ALBUQUERQUE,87111
WALGREENS #11458-291476,3990 EAST LOHMAN AVE,LAS CRUCES,88005
WALGREENS #11958-291476,3632 MENAUL BLVD NE,ALBUQUERQUE,87110
WALGREENS #11960-291476,1256 EL PASEO ROAD,LAS CRUCES,88001
WALGREENS #1279-291476,2950 CENTRAL AVE SE,ALBUQUERQUE,87106
WALGREENS #2111-291476,1625 RIO BRAVO BLVD SW,ALBUQUERQUE,87105
WALGREENS #3366-291476,3400 COORS ROAD NW,ALBUQUERQUE,87120
WALGREENS #4421-291476,3100 NORTH MAIN STREET,LAS CRUCES,88007
WALGREENS #4950-291476,700 EAST 21ST STREET,CLOVIS,88101
WALGREENS #5157-291476,1115 NORTH RIVERSIDE DRIVE,ESPANOLA,87532
WARRIOR FUEL CONVENIENCE STORE,960-A HWY 550,BERNALILLO,87004
WESTSIDE EXCHANGE,2090 TRUMAN ST SE BLDG 972,ALBUQUERQUE,87117
WY-40 KICKS 66,1200 WYOMING NE,ALBUQUERQUE,87112
YOYA'S MARKET,1620 S COLUMBUS ROAD,DEMING,88030
ZUZAX GAS MART,844 NM HWY 333,TIJERAS,87059
RANCHO'S LQ & 99$ AND MORE,1302 LANGLEY DR.7-8,GARDENRVILLE,89410
ROYAL LIQUOR & SMOKE,6380 MAE ANNE AVE,RENO,89523
S & S  DELI MINI MART,100 DOUGLAS,DAYTON,89403
S-MART  GAS AND CONVIENCE,4410 NORTH VIRGINIA STREET,RENO,89512
SAAG MARKET,1447 PRATER WAY,SPARKS,89431
SCOLARI'S FOOD & DRUG  # 01,950 HOLMAN WAY,SPARKS,89431
SCOLARI'S FOOD & DRUG  # 08,5430 SUN VALLEY BLVD,SUN VALLEY,89433
SCOLARI'S FOOD & DRUG  # 15,HWY 95 & AIRFORCE RD,TONOPAH,89049
SCOLARI'S FOOD & DRUG  # 18,3310 SOUTH MCCARRAN BLVD,RENO,89502
SCOLARI'S FOOD & DRUG  # 19,200 LEMMON DR,RENO,89506
SCOLARI'S FOOD & DRUG  # 20,8165 SOUTH VIRGINIA STREET,RENO,89511
SCOLARI'S FOOD & DRUG  # 23,1335 HIGHWAY 395,GARDENRVILLE,89410
SCOLARI'S FOOD & DRUG  # 24,4778 CAUGHLIN PARKWAY,RENO,89509
SCOLARI'S FOOD & DRUG  # 25,176 GOLDFIELD,VERINGTON,89447
SCOLARI'S FOOD & DRUG  # 26,1300 DISC DR,SPARKS,89434
SCOLARI'S FOOD & DRUG  # 27,1400 HWY 95A NORTH,FERNLEY,89408
SCOLARI'S FOOD & DRUG  # 28,6255 SHARLANDS AVE,RENO,89523
SEVEN-ELEVEN,7500 NORTH VIRGINIA STREET,RENO,89506
SEVEN-ELEVEN,800 SOUTH WELLS,RENO,89502
SEVEN-ELEVEN # 14079,425 GREENBRAE DR,SPARKS,89431
SEVEN-ELEVEN # 14080,211 EAST GROVE STREET,RENO,89502
SEVEN-ELEVEN # 14081,610 MT ROSE ST,RENO,89509
SEVEN-ELEVEN #14084,770 KEYSTONE AVE,RENO,89503
7-11 #11156,915 STRAIGHT PATH,WEST BABYLON,11704
7-11 #11168,849 NORTH GREENE AVENUE,LINDENHURST,11757
7-11 #25160,660 MONTAUK HIGHWAY,WEST BABYLON,11704
7-11 #32263,140 LITTLE EAST NECK ROAD,BABYLON,11702
7-11 #33499,295 S. WELLWOOD AVENUE,LINDENHURST,11757
7-11 #34352,241 GLEN COVE ROAD,CARLE PLACE,11514
A & P - PATHMARK D.I.P. #615,1251 DEER PARK AVENUE,NORTH BABYLON,11703
A & P WALDBAUMS D.I.P. STORE # 343,2 WESTBURY AVENUE,CARLE PLACE,11514
AMISH MARKET,53 Park Place,NYC,10007
BARNES & NOBLE - NASSAU COLLEGE,1 EDUCATION DRIVE,GARDEN CITY,11530
CARL PLACE FOOD MARKET,514 WESTBURY AVE.,CARLE PLACE,11514
CHARTWELL - GARDEN CITY HS,170 ROCKAWAY AVENUE GRADES 9-12,GARDEN CITY,11530
COMPASS - LACKMANN ADELPHI LEGENDS CAFE,1 SOUTH AVENUE,GARDEN CITY,11530
DC-3 DELI,676 STEWART AVE,GARDEN CITY,11530
DELICATESSAN,472 GRAND BLVD.,DEER PARK,11729
DELIGHTS,630 OLD COUNTRY ROAD,GARDEN CITY,11530
DOG STATE,100 QUENTIN ROOSEVELT BLVD,GARDEN CITY,11530
ESSSENTIALS PLUS,ROOSEVELT FIELD MALL,GARDEN CITY,11530
FIRST CLASS BAGELS,1976 DEER PARK AVENUE,DEER PARK,11729
FRANK'S DELI,1018 LITTLE EAST NECK ROAD,WEST BABYLON,11704
GARDEN DELI,621 CHEASTNUT ST,GARDEN CITY,11530
